#Predicted and verified water level from NOAA CO-OPS,,,
#Station NLNC3 (8461490) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
12/25/2016,13:30,0.673,0.527
12/25/2016,13:36,0.661,0.524
12/25/2016,13:42,0.649,0.514
12/25/2016,13:48,0.637,0.505
12/25/2016,13:54,0.625,0.5
12/25/2016,14:00,0.613,0.493
12/25/2016,14:06,0.6,0.48
12/25/2016,14:12,0.587,0.455
12/25/2016,14:18,0.574,0.445
12/25/2016,14:24,0.561,0.431
12/25/2016,14:30,0.547,0.419
12/25/2016,14:36,0.533,0.4
12/25/2016,14:42,0.519,0.387
12/25/2016,14:48,0.504,0.372
12/25/2016,14:54,0.489,0.357
12/25/2016,15:00,0.473,0.342
12/25/2016,15:06,0.458,0.323
12/25/2016,15:12,0.441,0.317
12/25/2016,15:18,0.425,0.307
12/25/2016,15:24,0.408,0.295
12/25/2016,15:30,0.391,0.291
12/25/2016,15:36,0.373,0.283
12/25/2016,15:42,0.355,0.264
12/25/2016,15:48,0.338,0.253
12/25/2016,15:54,0.32,0.235
12/25/2016,16:00,0.302,0.214
12/25/2016,16:06,0.284,0.183
12/25/2016,16:12,0.266,0.156
12/25/2016,16:18,0.248,0.128
12/25/2016,16:24,0.231,0.111
12/25/2016,16:30,0.214,0.095
12/25/2016,16:36,0.197,0.079
12/25/2016,16:42,0.181,0.065
12/25/2016,16:48,0.166,0.061
12/25/2016,16:54,0.151,0.046
12/25/2016,17:00,0.137,0.04
12/25/2016,17:06,0.124,0.034
12/25/2016,17:12,0.112,0.019
12/25/2016,17:18,0.1,0.002
12/25/2016,17:24,0.09,-0.011
12/25/2016,17:30,0.081,-0.019
12/25/2016,17:36,0.072,-0.04
12/25/2016,17:42,0.065,-0.053
12/25/2016,17:48,0.059,-0.072
12/25/2016,17:54,0.054,-0.088
12/25/2016,18:00,0.051,-0.091
12/25/2016,18:06,0.048,-0.096
12/25/2016,18:12,0.047,-0.102
12/25/2016,18:18,0.046,-0.093
12/25/2016,18:24,0.047,-0.092
12/25/2016,18:30,0.049,-0.072
12/25/2016,18:36,0.052,-0.063
12/25/2016,18:42,0.056,-0.06
12/25/2016,18:48,0.061,-0.053
12/25/2016,18:54,0.067,-0.047
12/25/2016,19:00,0.073,-0.052
12/25/2016,19:06,0.081,-0.044
12/25/2016,19:12,0.089,-0.041
12/25/2016,19:18,0.098,-0.039
12/25/2016,19:24,0.108,-0.028
12/25/2016,19:30,0.118,-0.007
12/25/2016,19:36,0.128,0.001
12/25/2016,19:42,0.139,0.012
12/25/2016,19:48,0.151,0.028
12/25/2016,19:54,0.162,0.053
12/25/2016,20:00,0.175,0.071
12/25/2016,20:06,0.187,0.09
12/25/2016,20:12,0.2,0.108
12/25/2016,20:18,0.213,0.133
12/25/2016,20:24,0.226,0.146
12/25/2016,20:30,0.239,0.162
12/25/2016,20:36,0.252,0.177
12/25/2016,20:42,0.266,0.197
12/25/2016,20:48,0.28,0.211
12/25/2016,20:54,0.293,0.225
12/25/2016,21:00,0.307,0.247
12/25/2016,21:06,0.321,0.27
12/25/2016,21:12,0.335,0.288
12/25/2016,21:18,0.35,0.309
12/25/2016,21:24,0.364,0.327
12/25/2016,21:30,0.378,0.335
12/25/2016,21:36,0.393,0.352
12/25/2016,21:42,0.407,0.361
12/25/2016,21:48,0.421,0.374
12/25/2016,21:54,0.436,0.39
12/25/2016,22:00,0.45,0.396
12/25/2016,22:06,0.464,0.409
12/25/2016,22:12,0.478,0.413
12/25/2016,22:18,0.491,0.429
12/25/2016,22:24,0.505,0.434
12/25/2016,22:30,0.517,0.442
12/25/2016,22:36,0.53,0.461
12/25/2016,22:42,0.542,0.459
12/25/2016,22:48,0.553,0.461
12/25/2016,22:54,0.563,0.482
12/25/2016,23:00,0.573,0.486
12/25/2016,23:06,0.582,0.5
12/25/2016,23:12,0.59,0.514
12/25/2016,23:18,0.597,0.513
12/25/2016,23:24,0.604,0.522
12/25/2016,23:30,0.609,0.522
12/25/2016,23:36,0.613,0.521
12/25/2016,23:42,0.616,0.521
12/25/2016,23:48,0.618,0.518
12/25/2016,23:54,0.619,0.519
12/26/2016,0:00,0.619,0.519
12/26/2016,0:06,0.618,0.521
12/26/2016,0:12,0.616,0.515
12/26/2016,0:18,0.613,0.516
12/26/2016,0:24,0.609,0.526
12/26/2016,0:30,0.605,0.508
12/26/2016,0:36,0.599,0.52
12/26/2016,0:42,0.593,0.503
12/26/2016,0:48,0.587,0.483
12/26/2016,0:54,0.579,0.48
12/26/2016,1:00,0.572,0.464
12/26/2016,1:06,0.564,0.448
12/26/2016,1:12,0.555,0.458
12/26/2016,1:18,0.547,0.424
12/26/2016,1:24,0.538,0.424
12/26/2016,1:30,0.529,0.398
12/26/2016,1:36,0.52,0.389
12/26/2016,1:42,0.511,0.387
12/26/2016,1:48,0.501,0.373
12/26/2016,1:54,0.492,0.363
12/26/2016,2:00,0.483,0.372
12/26/2016,2:06,0.474,0.349
12/26/2016,2:12,0.465,0.353
12/26/2016,2:18,0.455,0.343
12/26/2016,2:24,0.446,0.322
12/26/2016,2:30,0.437,0.323
12/26/2016,2:36,0.427,0.304
12/26/2016,2:42,0.418,0.295
12/26/2016,2:48,0.408,0.293
12/26/2016,2:54,0.398,0.257
12/26/2016,3:00,0.388,0.267
12/26/2016,3:06,0.378,0.258
12/26/2016,3:12,0.368,0.249
12/26/2016,3:18,0.357,0.24
12/26/2016,3:24,0.346,0.236
12/26/2016,3:30,0.335,0.218
12/26/2016,3:36,0.323,0.208
12/26/2016,3:42,0.312,0.206
12/26/2016,3:48,0.3,0.188
12/26/2016,3:54,0.288,0.176
12/26/2016,4:00,0.275,0.168
12/26/2016,4:06,0.263,0.161
12/26/2016,4:12,0.251,0.146
12/26/2016,4:18,0.238,0.134
12/26/2016,4:24,0.226,0.111
12/26/2016,4:30,0.213,0.107
12/26/2016,4:36,0.201,0.094
12/26/2016,4:42,0.189,0.083
12/26/2016,4:48,0.177,0.069
12/26/2016,4:54,0.166,0.064
12/26/2016,5:00,0.155,0.052
12/26/2016,5:06,0.145,0.056
12/26/2016,5:12,0.135,0.036
12/26/2016,5:18,0.126,0.038
12/26/2016,5:24,0.118,0.026
12/26/2016,5:30,0.111,0.015
12/26/2016,5:36,0.104,0
12/26/2016,5:42,0.098,-0.008
12/26/2016,5:48,0.094,-0.001
12/26/2016,5:54,0.09,-0.016
12/26/2016,6:00,0.087,-0.002
12/26/2016,6:06,0.086,-0.013
12/26/2016,6:12,0.085,-0.009
12/26/2016,6:18,0.086,-0.004
12/26/2016,6:24,0.087,-0.008
12/26/2016,6:30,0.09,-0.002
12/26/2016,6:36,0.094,-0.004
12/26/2016,6:42,0.099,0.003
12/26/2016,6:48,0.105,0.006
12/26/2016,6:54,0.112,0.02
12/26/2016,7:00,0.12,0.032
12/26/2016,7:06,0.13,0.033
12/26/2016,7:12,0.139,0.058
12/26/2016,7:18,0.15,0.06
12/26/2016,7:24,0.162,0.08
12/26/2016,7:30,0.174,0.101
12/26/2016,7:36,0.188,0.105
12/26/2016,7:42,0.201,0.121
12/26/2016,7:48,0.216,0.13
12/26/2016,7:54,0.23,0.15
12/26/2016,8:00,0.246,0.161
12/26/2016,8:06,0.261,0.184
12/26/2016,8:12,0.277,0.197
12/26/2016,8:18,0.294,0.209
12/26/2016,8:24,0.31,0.224
12/26/2016,8:30,0.327,0.247
12/26/2016,8:36,0.344,0.275
12/26/2016,8:42,0.361,0.292
12/26/2016,8:48,0.378,0.315
12/26/2016,8:54,0.396,0.326
12/26/2016,9:00,0.413,0.35
12/26/2016,9:06,0.43,0.36
12/26/2016,9:12,0.448,0.389
12/26/2016,9:18,0.465,0.413
12/26/2016,9:24,0.483,0.44
12/26/2016,9:30,0.5,0.452
12/26/2016,9:36,0.517,0.469
12/26/2016,9:42,0.535,0.5
12/26/2016,9:48,0.552,0.521
12/26/2016,9:54,0.569,0.54
12/26/2016,10:00,0.586,0.561
12/26/2016,10:06,0.603,0.586
12/26/2016,10:12,0.62,0.604
12/26/2016,10:18,0.637,0.624
12/26/2016,10:24,0.653,0.628
12/26/2016,10:30,0.669,0.65
12/26/2016,10:36,0.685,0.658
12/26/2016,10:42,0.7,0.681
12/26/2016,10:48,0.715,0.688
12/26/2016,10:54,0.729,0.714
12/26/2016,11:00,0.743,0.72
12/26/2016,11:06,0.756,0.735
12/26/2016,11:12,0.769,0.749
12/26/2016,11:18,0.78,0.754
12/26/2016,11:24,0.791,0.769
12/26/2016,11:30,0.8,0.789
12/26/2016,11:36,0.809,0.796
12/26/2016,11:42,0.817,0.805
12/26/2016,11:48,0.823,0.816
12/26/2016,11:54,0.828,0.825
12/26/2016,12:00,0.832,0.824
12/26/2016,12:06,0.835,0.839
12/26/2016,12:12,0.837,0.84
12/26/2016,12:18,0.838,0.839
12/26/2016,12:24,0.837,0.842
12/26/2016,12:30,0.835,0.846
12/26/2016,12:36,0.832,0.849
12/26/2016,12:42,0.828,0.853
12/26/2016,12:48,0.823,0.854
12/26/2016,12:54,0.817,0.86
12/26/2016,13:00,0.81,0.852
12/26/2016,13:06,0.802,0.845
12/26/2016,13:12,0.793,0.843
12/26/2016,13:18,0.784,0.846
12/26/2016,13:24,0.774,0.835
12/26/2016,13:30,0.763,0.839
12/26/2016,13:36,0.752,0.823
12/26/2016,13:42,0.74,0.813
12/26/2016,13:48,0.728,0.79
12/26/2016,13:54,0.716,0.78
12/26/2016,14:00,0.703,0.766
12/26/2016,14:06,0.69,0.751
12/26/2016,14:12,0.677,0.728
12/26/2016,14:18,0.664,0.721
12/26/2016,14:24,0.65,0.708
12/26/2016,14:30,0.636,0.688
12/26/2016,14:36,0.623,0.676
12/26/2016,14:42,0.609,0.654
12/26/2016,14:48,0.594,0.64
12/26/2016,14:54,0.58,0.616
12/26/2016,15:00,0.565,0.596
12/26/2016,15:06,0.551,0.579
12/26/2016,15:12,0.536,0.561
12/26/2016,15:18,0.52,0.531
12/26/2016,15:24,0.505,0.52
12/26/2016,15:30,0.489,0.497
12/26/2016,15:36,0.473,0.485
12/26/2016,15:42,0.457,0.465
12/26/2016,15:48,0.44,0.457
12/26/2016,15:54,0.423,0.433
12/26/2016,16:00,0.406,0.42
12/26/2016,16:06,0.388,0.405
12/26/2016,16:12,0.37,0.394
12/26/2016,16:18,0.353,0.375
12/26/2016,16:24,0.334,0.348
12/26/2016,16:30,0.316,0.327
12/26/2016,16:36,0.298,0.316
12/26/2016,16:42,0.28,0.312
12/26/2016,16:48,0.261,0.304
12/26/2016,16:54,0.243,0.302
12/26/2016,17:00,0.225,0.282
12/26/2016,17:06,0.208,0.266
12/26/2016,17:12,0.19,0.253
12/26/2016,17:18,0.173,0.233
12/26/2016,17:24,0.157,0.23
12/26/2016,17:30,0.141,0.221
12/26/2016,17:36,0.126,0.203
12/26/2016,17:42,0.112,0.179
12/26/2016,17:48,0.098,0.169
12/26/2016,17:54,0.085,0.153
12/26/2016,18:00,0.074,0.145
12/26/2016,18:06,0.063,0.137
12/26/2016,18:12,0.053,0.127
12/26/2016,18:18,0.045,0.111
12/26/2016,18:24,0.037,0.106
12/26/2016,18:30,0.031,0.1
12/26/2016,18:36,0.026,0.094
12/26/2016,18:42,0.022,0.095
12/26/2016,18:48,0.019,0.084
12/26/2016,18:54,0.018,0.069
12/26/2016,19:00,0.018,0.062
12/26/2016,19:06,0.019,0.059
12/26/2016,19:12,0.021,0.064
12/26/2016,19:18,0.024,0.075
12/26/2016,19:24,0.029,0.077
12/26/2016,19:30,0.034,0.1
12/26/2016,19:36,0.041,0.115
12/26/2016,19:42,0.049,0.126
12/26/2016,19:48,0.057,0.15
12/26/2016,19:54,0.066,0.168
12/26/2016,20:00,0.077,0.175
12/26/2016,20:06,0.087,0.191
12/26/2016,20:12,0.099,0.203
12/26/2016,20:18,0.111,0.224
12/26/2016,20:24,0.124,0.235
12/26/2016,20:30,0.137,0.257
12/26/2016,20:36,0.151,0.263
12/26/2016,20:42,0.165,0.28
12/26/2016,20:48,0.179,0.309
12/26/2016,20:54,0.193,0.33
12/26/2016,21:00,0.208,0.336
12/26/2016,21:06,0.223,0.357
12/26/2016,21:12,0.238,0.379
12/26/2016,21:18,0.253,0.399
12/26/2016,21:24,0.268,0.428
12/26/2016,21:30,0.283,0.448
12/26/2016,21:36,0.299,0.48
12/26/2016,21:42,0.314,0.498
12/26/2016,21:48,0.329,0.507
12/26/2016,21:54,0.344,0.531
12/26/2016,22:00,0.36,0.537
12/26/2016,22:06,0.375,0.553
12/26/2016,22:12,0.39,0.571
12/26/2016,22:18,0.405,0.578
12/26/2016,22:24,0.42,0.592
12/26/2016,22:30,0.434,0.612
12/26/2016,22:36,0.449,0.626
12/26/2016,22:42,0.463,0.644
12/26/2016,22:48,0.478,0.67
12/26/2016,22:54,0.491,0.676
12/26/2016,23:00,0.505,0.69
12/26/2016,23:06,0.518,0.696
12/26/2016,23:12,0.531,0.717
12/26/2016,23:18,0.544,0.726
12/26/2016,23:24,0.555,0.732
12/26/2016,23:30,0.567,0.746
12/26/2016,23:36,0.577,0.753
12/26/2016,23:42,0.587,0.763
12/26/2016,23:48,0.596,0.772
12/26/2016,23:54,0.605,0.796
12/27/2016,0:00,0.612,0.811
12/27/2016,0:06,0.618,0.821
12/27/2016,0:12,0.624,0.837
12/27/2016,0:18,0.628,0.84
12/27/2016,0:24,0.632,0.845
12/27/2016,0:30,0.634,0.853
12/27/2016,0:36,0.635,0.86
12/27/2016,0:42,0.636,0.85
12/27/2016,0:48,0.635,0.845
12/27/2016,0:54,0.633,0.834
12/27/2016,1:00,0.63,0.828
12/27/2016,1:06,0.626,0.815
12/27/2016,1:12,0.621,0.812
12/27/2016,1:18,0.616,0.813
12/27/2016,1:24,0.61,0.818
12/27/2016,1:30,0.602,0.821
12/27/2016,1:36,0.595,0.831
12/27/2016,1:42,0.586,0.828
12/27/2016,1:48,0.578,0.826
12/27/2016,1:54,0.568,0.821
12/27/2016,2:00,0.559,0.809
12/27/2016,2:06,0.549,0.786
12/27/2016,2:12,0.539,0.771
12/27/2016,2:18,0.528,0.749
12/27/2016,2:24,0.518,0.729
12/27/2016,2:30,0.507,0.714
12/27/2016,2:36,0.497,0.699
12/27/2016,2:42,0.486,0.686
12/27/2016,2:48,0.475,0.672
12/27/2016,2:54,0.464,0.674
12/27/2016,3:00,0.454,0.672
12/27/2016,3:06,0.443,0.673
12/27/2016,3:12,0.432,0.673
12/27/2016,3:18,0.422,0.676
12/27/2016,3:24,0.411,0.663
12/27/2016,3:30,0.4,0.662
12/27/2016,3:36,0.389,0.644
12/27/2016,3:42,0.378,0.627
12/27/2016,3:48,0.367,0.61
12/27/2016,3:54,0.356,0.59
12/27/2016,4:00,0.345,0.577
12/27/2016,4:06,0.333,0.567
12/27/2016,4:12,0.322,0.547
12/27/2016,4:18,0.31,0.537
12/27/2016,4:24,0.298,0.528
12/27/2016,4:30,0.286,0.517
12/27/2016,4:36,0.274,0.506
12/27/2016,4:42,0.261,0.494
12/27/2016,4:48,0.249,0.49
12/27/2016,4:54,0.236,0.484
12/27/2016,5:00,0.224,0.475
12/27/2016,5:06,0.211,0.456
12/27/2016,5:12,0.199,0.438
12/27/2016,5:18,0.187,0.416
12/27/2016,5:24,0.175,0.394
12/27/2016,5:30,0.164,0.374
12/27/2016,5:36,0.152,0.36
12/27/2016,5:42,0.142,0.356
12/27/2016,5:48,0.131,0.351
12/27/2016,5:54,0.122,0.345
12/27/2016,6:00,0.113,0.348
12/27/2016,6:06,0.104,0.338
12/27/2016,6:12,0.097,0.333
12/27/2016,6:18,0.09,0.329
12/27/2016,6:24,0.084,0.325
12/27/2016,6:30,0.08,0.323
12/27/2016,6:36,0.076,0.322
12/27/2016,6:42,0.073,0.312
12/27/2016,6:48,0.072,0.313
12/27/2016,6:54,0.071,0.308
12/27/2016,7:00,0.072,0.307
12/27/2016,7:06,0.074,0.303
12/27/2016,7:12,0.077,0.297
12/27/2016,7:18,0.081,0.301
12/27/2016,7:24,0.087,0.31
12/27/2016,7:30,0.093,0.307
12/27/2016,7:36,0.101,0.318
12/27/2016,7:42,0.11,0.329
12/27/2016,7:48,0.12,0.337
12/27/2016,7:54,0.131,0.346
12/27/2016,8:00,0.143,0.357
12/27/2016,8:06,0.156,0.376
12/27/2016,8:12,0.169,0.392
12/27/2016,8:18,0.184,0.412
12/27/2016,8:24,0.199,0.422
12/27/2016,8:30,0.215,0.438
12/27/2016,8:36,0.231,0.454
12/27/2016,8:42,0.248,0.465
12/27/2016,8:48,0.265,0.474
12/27/2016,8:54,0.283,0.493
12/27/2016,9:00,0.301,0.52
12/27/2016,9:06,0.319,0.544
12/27/2016,9:12,0.338,0.563
12/27/2016,9:18,0.356,0.575
12/27/2016,9:24,0.375,0.591
12/27/2016,9:30,0.393,0.619
12/27/2016,9:36,0.412,0.64
12/27/2016,9:42,0.431,0.664
12/27/2016,9:48,0.449,0.672
12/27/2016,9:54,0.467,0.687
12/27/2016,10:00,0.486,0.695
12/27/2016,10:06,0.504,0.704
12/27/2016,10:12,0.522,0.732
12/27/2016,10:18,0.539,0.748
12/27/2016,10:24,0.557,0.76
12/27/2016,10:30,0.574,0.776
12/27/2016,10:36,0.592,0.78
12/27/2016,10:42,0.608,0.795
12/27/2016,10:48,0.625,0.8
12/27/2016,10:54,0.642,0.819
12/27/2016,11:00,0.658,0.835
12/27/2016,11:06,0.673,0.848
12/27/2016,11:12,0.689,0.858
12/27/2016,11:18,0.704,0.872
12/27/2016,11:24,0.719,0.883
12/27/2016,11:30,0.733,0.895
12/27/2016,11:36,0.746,0.904
12/27/2016,11:42,0.76,0.925
12/27/2016,11:48,0.772,0.923
12/27/2016,11:54,0.784,0.94
12/27/2016,12:00,0.795,0.945
12/27/2016,12:06,0.805,0.948
12/27/2016,12:12,0.814,0.959
12/27/2016,12:18,0.823,0.97
12/27/2016,12:24,0.83,0.984
12/27/2016,12:30,0.836,0.99
12/27/2016,12:36,0.841,0.997
12/27/2016,12:42,0.845,1.008
12/27/2016,12:48,0.848,1.019
12/27/2016,12:54,0.85,1.027
12/27/2016,13:00,0.851,1.033
12/27/2016,13:06,0.85,1.031
12/27/2016,13:12,0.848,1.028
12/27/2016,13:18,0.845,1.02
12/27/2016,13:24,0.841,1.01
12/27/2016,13:30,0.835,0.996
12/27/2016,13:36,0.829,0.992
12/27/2016,13:42,0.821,0.981
12/27/2016,13:48,0.813,0.968
12/27/2016,13:54,0.803,0.956
12/27/2016,14:00,0.793,0.955
12/27/2016,14:06,0.782,0.935
12/27/2016,14:12,0.77,0.928
12/27/2016,14:18,0.758,0.914
12/27/2016,14:24,0.745,0.896
12/27/2016,14:30,0.732,0.876
12/27/2016,14:36,0.718,0.859
12/27/2016,14:42,0.704,0.847
12/27/2016,14:48,0.689,0.824
12/27/2016,14:54,0.674,0.796
12/27/2016,15:00,0.659,0.778
12/27/2016,15:06,0.644,0.747
12/27/2016,15:12,0.628,0.731
12/27/2016,15:18,0.613,0.703
12/27/2016,15:24,0.597,0.691
12/27/2016,15:30,0.581,0.669
12/27/2016,15:36,0.565,0.653
12/27/2016,15:42,0.549,0.639
12/27/2016,15:48,0.533,0.622
12/27/2016,15:54,0.517,0.592
12/27/2016,16:00,0.5,0.565
12/27/2016,16:06,0.483,0.546
12/27/2016,16:12,0.467,0.515
12/27/2016,16:18,0.45,0.491
12/27/2016,16:24,0.432,0.47
12/27/2016,16:30,0.415,0.451
12/27/2016,16:36,0.397,0.426
12/27/2016,16:42,0.379,0.413
12/27/2016,16:48,0.361,0.391
12/27/2016,16:54,0.343,0.372
12/27/2016,17:00,0.324,0.356
12/27/2016,17:06,0.306,0.335
12/27/2016,17:12,0.287,0.312
12/27/2016,17:18,0.269,0.288
12/27/2016,17:24,0.25,0.273
12/27/2016,17:30,0.232,0.246
12/27/2016,17:36,0.213,0.224
12/27/2016,17:42,0.195,0.198
12/27/2016,17:48,0.177,0.171
12/27/2016,17:54,0.16,0.15
12/27/2016,18:00,0.143,0.134
12/27/2016,18:06,0.126,0.116
12/27/2016,18:12,0.11,0.102
12/27/2016,18:18,0.095,0.098
12/27/2016,18:24,0.081,0.088
12/27/2016,18:30,0.067,0.077
12/27/2016,18:36,0.054,0.072
12/27/2016,18:42,0.042,0.069
12/27/2016,18:48,0.032,0.054
12/27/2016,18:54,0.022,0.036
12/27/2016,19:00,0.014,0.029
12/27/2016,19:06,0.006,0.015
12/27/2016,19:12,0,0.011
12/27/2016,19:18,-0.004,-0.004
12/27/2016,19:24,-0.008,-0.014
12/27/2016,19:30,-0.01,-0.015
12/27/2016,19:36,-0.011,-0.026
12/27/2016,19:42,-0.01,-0.043
12/27/2016,19:48,-0.008,-0.047
12/27/2016,19:54,-0.005,-0.055
12/27/2016,20:00,0,-0.068
12/27/2016,20:06,0.005,-0.069
12/27/2016,20:12,0.012,-0.072
12/27/2016,20:18,0.02,-0.073
12/27/2016,20:24,0.03,-0.077
12/27/2016,20:30,0.04,-0.074
12/27/2016,20:36,0.051,-0.075
12/27/2016,20:42,0.063,-0.064
12/27/2016,20:48,0.076,-0.053
12/27/2016,20:54,0.09,-0.031
12/27/2016,21:00,0.104,-0.008
12/27/2016,21:06,0.119,-0.003
12/27/2016,21:12,0.134,0.003
12/27/2016,21:18,0.15,0.03
12/27/2016,21:24,0.166,0.06
12/27/2016,21:30,0.183,0.083
12/27/2016,21:36,0.199,0.106
12/27/2016,21:42,0.216,0.132
12/27/2016,21:48,0.233,0.148
12/27/2016,21:54,0.25,0.159
12/27/2016,22:00,0.266,0.178
12/27/2016,22:06,0.283,0.206
12/27/2016,22:12,0.3,0.223
12/27/2016,22:18,0.316,0.25
12/27/2016,22:24,0.333,0.262
12/27/2016,22:30,0.349,0.279
12/27/2016,22:36,0.365,0.3
12/27/2016,22:42,0.38,0.325
12/27/2016,22:48,0.396,0.348
12/27/2016,22:54,0.411,0.354
12/27/2016,23:00,0.426,0.354
12/27/2016,23:06,0.441,0.366
12/27/2016,23:12,0.456,0.37
12/27/2016,23:18,0.47,0.38
12/27/2016,23:24,0.484,0.402
12/27/2016,23:30,0.498,0.414
12/27/2016,23:36,0.512,0.414
12/27/2016,23:42,0.525,0.425
